X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Date___Tim,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone
-93.297959,45.0465790000001,3622,Northrop,2022-2023,4,271123301046,1/5/23 12:00 AM,1:01 PM,1/5/23 1:01 PM,5022 GIRARD AVE N,45.046579,-93.297959,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.296635,45.049896,3623,Northrop,2022-2023,4,271123301045,1/5/23 12:00 AM,12:50 PM,1/5/23 12:50 PM,5216 FREMONT AVE N,45.049896,-93.296635,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2965379999999,45.03984,3624,Northrop,2022-2023,4,271123301044,1/5/23 12:00 AM,12:38 PM,1/5/23 12:38 PM,4748 FREMONT AVE N,45.03984,-93.296538,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.295395,45.041477,3625,Northrop,2022-2023,4,271123301043,1/5/23 12:00 AM,12:34 PM,1/5/23 12:34 PM,4746 EMERSON AVE N,45.041477,-93.295395,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.295293,45.0465360000001,3626,Northrop,2022-2023,4,271123301042,1/5/23 12:00 AM,12:30 PM,1/5/23 12:30 PM,5022 DUPONT AVE N,45.046536,-93.295293,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.295462,45.0465750000001,3627,Northrop,2022-2023,4,271123301041,1/5/23 12:00 AM,12:25 PM,1/5/23 12:25 PM,5030 DUPONT AVE N,45.046575,-93.295462,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.295311,45.0473190000001,3628,Northrop,2022-2023,4,271123301040,1/5/23 12:00 AM,12:23 PM,1/5/23 12:23 PM,5054 DUPONT AVE N,45.047319,-93.295311,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.295138,45.0479490000001,3629,Northrop,2022-2023,4,271123301039,1/5/23 12:00 AM,12:19 PM,1/5/23 12:19 PM,5102 DUPONT AVE N,45.047949,-93.295138,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.294089,45.0478340000001,3630,Northrop,2022-2023,4,271123301038,1/5/23 12:00 AM,12:14 PM,1/5/23 12:14 PM,5104 DUPONT AVE N,45.047834,-93.294089,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2940379999999,45.0425930000001,3631,Northrop,2022-2023,4,271123301037,1/5/23 12:00 AM,12:11 PM,1/5/23 12:11 PM,4818 DUPONT AVE N,45.042593,-93.294038,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.29283,45.0481780000001,3632,Northrop,2022-2023,4,271123301036,1/5/23 12:00 AM,11:46 AM,1/5/23 11:46 AM,5116 COLFAX AVE N,45.048178,-93.29283,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2927579999999,45.043533,3633,Northrop,2022-2023,4,271123301035,1/5/23 12:00 AM,11:39 AM,1/5/23 11:39 AM,4854 COLFAX AVE N,45.043533,-93.292758,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.292764,45.0437160000001,3634,Northrop,2022-2023,4,271123301034,1/5/23 12:00 AM,11:36 AM,1/5/23 11:36 AM,4848 COLFAX AVE N,45.043716,-93.292764,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.292812,45.0432250000001,3635,Northrop,2022-2023,4,271123301033,1/5/23 12:00 AM,11:34 AM,1/5/23 11:34 AM,4846 COLFAX AVE N,45.043225,-93.292812,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2926629999999,45.043325,3636,Northrop,2022-2023,4,271123301032,1/5/23 12:00 AM,11:32 AM,1/5/23 11:32 AM,4842 COLFAX AVE N,45.043325,-93.292663,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.292629,45.041137,3637,Northrop,2022-2023,4,271123301031,1/5/23 12:00 AM,11:26 AM,1/5/23 11:26 AM,4730 COLFAX AVE N,45.041137,-93.292629,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.292773,45.0393710000001,3638,Northrop,2022-2023,4,271123301030,1/5/23 12:00 AM,11:23 AM,1/5/23 11:23 AM,4634 COLFAX AVE N,45.039371,-93.292773,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2925539999999,45.0368240000001,3639,Northrop,2022-2023,4,271123301029,1/5/23 12:00 AM,11:17 AM,1/5/23 11:17 AM,4508 COLFAX AVE N,45.036824,-93.292554,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.292736,45.0371900000001,3640,Northrop,2022-2023,4,271123301028,1/5/23 12:00 AM,11:15 AM,1/5/23 11:15 AM,4516 COLFAX AVE N,45.03719,-93.292736,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.290455,45.0489940000001,3641,Northrop,2022-2023,4,271123301027,1/5/23 12:00 AM,10:36 AM,1/5/23 10:36 AM,5150 ALDRICH AVE N,45.048994,-93.290455,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.290455,45.046009,3642,Northrop,2022-2023,4,271123301026,1/5/23 12:00 AM,10:31 AM,1/5/23 10:31 AM,5008 ALDRICH AVE N,45.046009,-93.290455,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.290115,45.036344,3643,Northrop,2022-2023,4,271123301025,1/5/23 12:00 AM,10:10 AM,1/5/23 10:10 AM,4430 CAMDEN AVE N,45.036344,-93.290115,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2888609999999,45.0377100000001,3644,Northrop,2022-2023,4,271123301024,1/5/23 12:00 AM,10:03 AM,1/5/23 10:03 AM,4526 CAMDEN AVE N,45.03771,-93.288861,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2889249999999,45.043595,3645,Northrop,2022-2023,4,271123301023,1/5/23 12:00 AM,9:46 AM,1/5/23 9:46 AM,4852 CAMDEN AVE N,45.043595,-93.288925,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2887709999999,45.0441900000001,3646,Northrop,2022-2023,4,271123301022,1/5/23 12:00 AM,9:40 AM,1/5/23 9:40 AM,4908 CAMDEN AVE N,45.04419,-93.288771,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.288957,45.0471160000001,3647,Northrop,2022-2023,4,271123301021,1/5/23 12:00 AM,9:37 AM,1/5/23 9:37 AM,5034 CAMDEN AVE N,45.047116,-93.288957,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.288965,45.0470690000001,3648,Northrop,2022-2023,4,271123301020,1/5/23 12:00 AM,9:33 AM,1/5/23 9:33 AM,5036 CAMDEN AVE N,45.047069,-93.288965,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2890169999999,45.0504920000001,3649,Northrop,2022-2023,4,271123301019,1/5/23 12:00 AM,9:11 AM,1/5/23 9:11 AM,5236 CAMDEN AVE N,45.050492,-93.289017,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2875309999999,45.04704,3650,Northrop,2022-2023,4,271123301018,1/5/23 12:00 AM,9:02 AM,1/5/23 9:02 AM,5038 6TH ST N,45.04704,-93.287531,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.287513,45.0470790000001,3651,Northrop,2022-2023,4,271123301017,1/5/23 12:00 AM,9:00 AM,1/5/23 9:00 AM,5036 6TH ST N,45.047079,-93.287513,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.287608,45.0463550000001,3652,Northrop,2022-2023,4,271123301016,1/5/23 12:00 AM,8:46 AM,1/5/23 8:46 AM,5014 6TH ST N,45.046355,-93.287608,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.287603,45.04416,3653,Northrop,2022-2023,4,271123301015,1/5/23 12:00 AM,8:37 AM,1/5/23 8:37 AM,4906 6TH ST N,45.04416,-93.287603,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.28637,45.0504940000001,3654,Northrop,2022-2023,4,271123301013,1/5/23 12:00 AM,8:12 AM,1/5/23 8:12 AM,5238 4TH ST N,45.050494,-93.28637,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.2864069999999,45.0499150000001,3655,Northrop,2022-2023,4,271123301012,1/5/23 12:00 AM,8:09 AM,1/5/23 8:09 AM,5214 4TH ST N,45.049915,-93.286407,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,2,1
-93.3150229999999,44.9002410000001,3656,Northrop,2022-2023,4,271123301011,1/4/23 12:00 AM,10:25 PM,1/4/23 10:25 PM,5632 UPTON AVE S,44.900241,-93.315023,478.1000(a),Snow emergency parking restrictions - snow emergency route,13,Armatage,Southwest,2,5
-93.3215499999999,44.936294,3657,Northrop,2022-2023,4,271123301010,1/4/23 12:00 AM,9:51 PM,1/4/23 9:51 PM,3644 ZENITH AVE S,44.936294,-93.32155,478.1000(a),Snow emergency parking restrictions - snow emergency route,13,Linden Hills,Southwest,2,5
-93.321355,44.936047,3658,Northrop,2022-2023,4,271123301009,1/4/23 12:00 AM,9:48 PM,1/4/23 9:48 PM,3645 ZENITH AVE S,44.936047,-93.321355,478.1000(a),Snow emergency parking restrictions - snow emergency route,13,Linden Hills,Southwest,2,5
-93.291319,44.9664240000001,3659,Northrop,2022-2023,4,271123300847,1/6/23 12:00 AM,7:39 AM,1/6/23 7:39 AM,1787 BRYANT AVE S,44.966424,-93.291319,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Lowry Hill,Calhoun Isle,2,3
-93.299471,44.9532960000001,3660,Northrop,2022-2023,4,271123300846,1/5/23 12:00 AM,12:08 PM,1/5/23 12:08 PM,2714 HUMBOLDT AVE S,44.953296,-93.299471,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.299392,44.9534650000001,3661,Northrop,2022-2023,4,271123300844,1/5/23 12:00 AM,12:05 PM,1/5/23 12:05 PM,2708 HUMBOLDT AVE S,44.953465,-93.299392,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.299324,44.9536120000001,3662,Northrop,2022-2023,4,271123300843,1/5/23 12:00 AM,12:04 PM,1/5/23 12:04 PM,2702 HUMBOLDT AVE S,44.953612,-93.299324,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.2989459999999,44.9543650000001,3663,Northrop,2022-2023,4,271123300842,1/5/23 12:00 AM,11:04 AM,1/5/23 11:04 AM,2632 HUMBOLDT AVE S,44.954365,-93.298946,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.2986519999999,44.9550760000001,3664,Northrop,2022-2023,4,271123300841,1/5/23 12:00 AM,11:01 AM,1/5/23 11:01 AM,2618 HUMBOLDT AVE S,44.955076,-93.298652,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.298232,44.9630480000001,3665,Northrop,2022-2023,4,271123300840,1/5/23 12:00 AM,10:57 AM,1/5/23 10:57 AM,1934 HUMBOLDT AVE S,44.963048,-93.298232,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,2,3
-93.2969659999999,44.960473,3666,Northrop,2022-2023,4,271123300839,1/5/23 12:00 AM,10:44 AM,1/5/23 10:44 AM,2212 GIRARD AVE S,44.960473,-93.296966,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.297042,44.958068,3667,Northrop,2022-2023,4,271123300838,1/5/23 12:00 AM,10:12 AM,1/5/23 10:12 AM,2508 GIRARD AVE S,44.958068,-93.297042,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.297028,44.9580700000001,3668,Northrop,2022-2023,4,271123300837,1/5/23 12:00 AM,10:14 AM,1/5/23 10:14 AM,2508 GIRARD AVE S,44.95807,-93.297028,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.2969219999999,44.959054,3669,Northrop,2022-2023,4,271123300836,1/5/23 12:00 AM,10:18 AM,1/5/23 10:18 AM,2414 GIRARD AVE S,44.959054,-93.296922,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.296543,44.9591570000001,3670,Northrop,2022-2023,4,271123300835,1/5/23 12:00 AM,10:20 AM,1/5/23 10:20 AM,2400 GIRARD AVE S,44.959157,-93.296543,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.295714,44.9596490000001,3671,Northrop,2022-2023,4,271123300830,1/5/23 12:00 AM,10:07 AM,1/5/23 10:07 AM,2312 FREMONT AVE S,44.959649,-93.295714,478.1000(b),Snow emergency parking restrictions - even number address,7,East Isles,Calhoun Isle,2,3
-93.295664,44.9616820000001,3672,Northrop,2022-2023,4,271123300829,1/5/23 12:00 AM,9:59 AM,1/5/23 9:59 AM,2108 FREMONT AVE S,44.961682,-93.295664,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,2,3
-93.2956389999999,44.962114,3673,Northrop,2022-2023,4,271123300828,1/5/23 12:00 AM,9:58 AM,1/5/23 9:58 AM,2018 FREMONT AVE S,44.962114,-93.295639,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,2,3
-93.2956829999999,44.962297,3674,Northrop,2022-2023,4,271123300827,1/5/23 12:00 AM,9:56 AM,1/5/23 9:56 AM,2008 FREMONT AVE S,44.962297,-93.295683,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,2,3
-93.295581,44.9625100000001,3675,Northrop,2022-2023,4,271123300826,1/5/23 12:00 AM,9:41 AM,1/5/23 9:41 AM,1904 FREMONT AVE S,44.96251,-93.295581,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,2,3
-93.29439,44.96365,3676,Northrop,2022-2023,4,271123300823,1/5/23 12:00 AM,9:28 AM,1/5/23 9:28 AM,1920 EMERSON AVE S,44.96365,-93.29439,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.294383,44.9634570000001,3677,Northrop,2022-2023,4,271123300822,1/5/23 12:00 AM,9:24 AM,1/5/23 9:24 AM,1924 EMERSON AVE S,44.963457,-93.294383,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.294404,44.9631660000001,3678,Northrop,2022-2023,4,271123300821,1/5/23 12:00 AM,9:22 AM,1/5/23 9:22 AM,1932 EMERSON AVE S,44.963166,-93.294404,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.294431,44.96293,3679,Northrop,2022-2023,4,271123300820,1/5/23 12:00 AM,9:19 AM,1/5/23 9:19 AM,1948 EMERSON AVE S,44.96293,-93.294431,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.294409,44.962384,3680,Northrop,2022-2023,4,271123300819,1/5/23 12:00 AM,9:12 AM,1/5/23 9:12 AM,2006 EMERSON AVE S,44.962384,-93.294409,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.2943979999999,44.962163,3681,Northrop,2022-2023,4,271123300818,1/5/23 12:00 AM,9:09 AM,1/5/23 9:09 AM,2012 EMERSON AVE S,44.962163,-93.294398,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.294407,44.961188,3682,Northrop,2022-2023,4,271123300817,1/5/23 12:00 AM,9:06 AM,1/5/23 9:06 AM,2028 EMERSON AVE S,44.961188,-93.294407,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.294403,44.961643,3683,Northrop,2022-2023,4,271123300816,1/5/23 12:00 AM,9:03 AM,1/5/23 9:03 AM,2028 EMERSON AVE S,44.961643,-93.294403,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.2931149999999,44.96349,3684,Northrop,2022-2023,4,271123300814,1/5/23 12:00 AM,8:56 AM,1/5/23 8:56 AM,1930 DUPONT AVE S,44.96349,-93.293115,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.293107,44.9653490000001,3685,Northrop,2022-2023,4,271123300813,1/5/23 12:00 AM,8:52 AM,1/5/23 8:52 AM,1800 DUPONT AVE S,44.965349,-93.293107,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.291816,44.9659340000001,3686,Northrop,2022-2023,4,271123300812,1/5/23 12:00 AM,8:43 AM,1/5/23 8:43 AM,1776 COLFAX AVE S,44.965934,-93.291816,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.2918109999999,44.9628900000001,3687,Northrop,2022-2023,4,271123300811,1/5/23 12:00 AM,8:37 AM,1/5/23 8:37 AM,1938 COLFAX AVE S,44.96289,-93.291811,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.291824,44.963064,3688,Northrop,2022-2023,4,271123300810,1/5/23 12:00 AM,8:35 AM,1/5/23 8:35 AM,1936 COLFAX AVE S,44.963064,-93.291824,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.291806,44.963085,3689,Northrop,2022-2023,4,271123300809,1/5/23 12:00 AM,8:33 AM,1/5/23 8:33 AM,1932 COLFAX AVE S,44.963085,-93.291806,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.291813,44.96324,3690,Northrop,2022-2023,4,271123300808,1/5/23 12:00 AM,8:32 AM,1/5/23 8:32 AM,1928 COLFAX AVE S,44.96324,-93.291813,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.2918549999999,44.96351,3691,Northrop,2022-2023,4,271123300807,1/5/23 12:00 AM,8:29 AM,1/5/23 8:29 AM,1924 COLFAX AVE S,44.96351,-93.291855,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.291858,44.9639760000001,3692,Northrop,2022-2023,4,271123300806,1/5/23 12:00 AM,8:24 AM,1/5/23 8:24 AM,1910 COLFAX AVE S,44.963976,-93.291858,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.291864,44.9640590000001,3693,Northrop,2022-2023,4,271123300805,1/5/23 12:00 AM,8:23 AM,1/5/23 8:23 AM,1908 COLFAX AVE S,44.964059,-93.291864,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.291867,44.964234,3694,Northrop,2022-2023,4,271123300804,1/5/23 12:00 AM,8:21 AM,1/5/23 8:21 AM,1902 COLFAX AVE S,44.964234,-93.291867,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.291841,44.9642850000001,3695,Northrop,2022-2023,4,271123300803,1/5/23 12:00 AM,8:19 AM,1/5/23 8:19 AM,1900 COLFAX AVE S,44.964285,-93.291841,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.290509,44.9649400000001,3696,Northrop,2022-2023,4,271123300802,1/5/23 12:00 AM,8:12 AM,1/5/23 8:12 AM,1808 BRYANT AVE S,44.96494,-93.290509,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.290599,44.9656640000001,3697,Northrop,2022-2023,4,271123300801,1/5/23 12:00 AM,8:08 AM,1/5/23 8:08 AM,1786 BRYANT AVE S,44.965664,-93.290599,478.1000(b),Snow emergency parking restrictions - even number address,7,Lowry Hill,Calhoun Isle,1,3
-93.253148,44.984921,3698,Northrop,2022-2023,4,271123300800,1/4/23 12:00 AM,10:49 PM,1/4/23 10:49 PM,320 2ND AVE SE,44.984921,-93.253148,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.253137,44.984881,3699,Northrop,2022-2023,4,271123300799,1/4/23 12:00 AM,10:48 PM,1/4/23 10:48 PM,322 2ND AVE SE,44.984881,-93.253137,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.248068,44.9828420000001,3700,Northrop,2022-2023,4,271123300798,1/4/23 12:00 AM,10:44 PM,1/4/23 10:44 PM,603 2ND AVE SE,44.982842,-93.248068,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.2461,44.9820530000001,3701,Northrop,2022-2023,4,271123300797,1/4/23 12:00 AM,10:41 PM,1/4/23 10:41 PM,710 2ND AVE SE,44.982053,-93.2461,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.2461269999999,44.982064,3702,Northrop,2022-2023,4,271123300796,1/4/23 12:00 AM,10:40 PM,1/4/23 10:40 PM,708 2ND AVE SE,44.982064,-93.246127,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.2461969999999,44.9820950000001,3703,Northrop,2022-2023,4,271123300795,1/4/23 12:00 AM,10:39 PM,1/4/23 10:39 PM,706 2ND AVE SE,44.982095,-93.246197,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.249063,44.9831330000001,3704,Northrop,2022-2023,4,271123300794,1/4/23 12:00 AM,10:31 PM,1/4/23 10:31 PM,524 2ND AVE SE,44.983133,-93.249063,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.2491219999999,44.983211,3705,Northrop,2022-2023,4,271123300793,1/4/23 12:00 AM,10:29 PM,1/4/23 10:29 PM,522 2ND AVE SE,44.983211,-93.249122,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.2487,44.9831560000001,3706,Northrop,2022-2023,4,271123300792,1/4/23 12:00 AM,10:27 PM,1/4/23 10:27 PM,520 2ND AVE SE,44.983156,-93.2487,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.24978,44.9821890000001,3707,Northrop,2022-2023,4,271123300791,1/4/23 12:00 AM,10:21 PM,1/4/23 10:21 PM,520 MAIN ST SE,44.982189,-93.24978,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.250865,44.982609,3708,Northrop,2022-2023,4,271123300790,1/4/23 12:00 AM,10:18 PM,1/4/23 10:18 PM,422 MAIN ST SE,44.982609,-93.250865,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.252053,44.983097,3709,Northrop,2022-2023,4,271123300789,1/4/23 12:00 AM,10:15 PM,1/4/23 10:15 PM,338 MAIN ST SE,44.983097,-93.252053,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.2521829999999,44.983141,3710,Northrop,2022-2023,4,271123300788,1/4/23 12:00 AM,10:14 PM,1/4/23 10:14 PM,336 MAIN ST SE,44.983141,-93.252183,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.2561709999999,44.9847520000001,3711,Northrop,2022-2023,4,271123300787,1/4/23 12:00 AM,10:09 PM,1/4/23 10:09 PM,115 MAIN ST SE,44.984752,-93.256171,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.253268,44.9841050000001,3712,Northrop,2022-2023,4,271123300786,1/4/23 12:00 AM,9:58 PM,1/4/23 9:58 PM,115 3RD AVE SE,44.984105,-93.253268,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.253171,44.984229,3713,Northrop,2022-2023,4,271123300785,1/4/23 12:00 AM,9:57 PM,1/4/23 9:57 PM,117 3RD AVE SE,44.984229,-93.253171,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Marcy Holmes,University,1,4
-93.247248,45.0271240000001,3714,Northrop,2022-2023,4,271123300784,1/4/23 12:00 AM,9:24 PM,1/4/23 9:24 PM,3247 CENTRAL AVE NE,45.027124,-93.247248,478.1000(a),Snow emergency parking restrictions - snow emergency route,1,Waite Park,Northeast,1,2
-93.247264,45.0243560000001,3715,Northrop,2022-2023,4,271123300783,1/4/23 12:00 AM,9:20 PM,1/4/23 9:20 PM,3109 CENTRAL AVE NE,45.024356,-93.247264,478.1000(a),Snow emergency parking restrictions - snow emergency route,1,Audubon Park,Northeast,1,2
-93.247266,45.024319,3716,Northrop,2022-2023,4,271123300782,1/4/23 12:00 AM,9:18 PM,1/4/23 9:18 PM,3105 CENTRAL AVE NE,45.024319,-93.247266,478.1000(a),Snow emergency parking restrictions - snow emergency route,1,Audubon Park,Northeast,1,2
-93.2473239999999,45.007275,3717,Northrop,2022-2023,4,271123300781,1/4/23 12:00 AM,9:10 PM,1/4/23 9:10 PM,1837 CENTRAL AVE NE,45.007275,-93.247324,478.1000(a),Snow emergency parking restrictions - snow emergency route,1,Windom Park,Northeast,1,2
-93.243801,45.0062820000001,3718,Northrop,2022-2023,4,271123300749,1/6/23 12:00 AM,11:46 AM,1/6/23 11:46 AM,1851 TAYLOR ST NE,45.006282,-93.243801,478.1000(c),Snow emergency parking restrictions - odd number address,1,Windom Park,Northeast,1,2
-93.245596,45.0118820000001,3719,Northrop,2022-2023,4,271123300746,1/6/23 12:00 AM,11:31 AM,1/6/23 11:31 AM,2335 POLK ST NE,45.011882,-93.245596,478.1000(c),Snow emergency parking restrictions - odd number address,1,Windom Park,Northeast,1,2
-93.246093,45.005072,3720,Northrop,2022-2023,4,271123300745,1/6/23 12:00 AM,11:19 AM,1/6/23 11:19 AM,1703 TYLER ST NE,45.005072,-93.246093,478.1000(c),Snow emergency parking restrictions - odd number address,1,Northeast Park,Northeast,1,2
-93.24612,45.005184,3721,Northrop,2022-2023,4,271123300744,1/6/23 12:00 AM,11:17 AM,1/6/23 11:17 AM,1705 TYLER ST NE,45.005184,-93.24612,478.1000(c),Snow emergency parking restrictions - odd number address,1,Northeast Park,Northeast,1,2
-93.24612,45.0052680000001,3722,Northrop,2022-2023,4,271123300743,1/6/23 12:00 AM,11:14 AM,1/6/23 11:14 AM,1707 TYLER ST NE,45.005268,-93.24612,478.1000(c),Snow emergency parking restrictions - odd number address,1,Northeast Park,Northeast,1,2
-93.218462,44.985735,3723,Northrop,2022-2023,4,271123300742,1/6/23 12:00 AM,10:49 AM,1/6/23 10:49 AM,2413 COLE AVE SE,44.985735,-93.218462,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,1,4
